# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	84546	84925	-	XP_021337260.1		XM_021482897.1	CCAAT-binding transcription factor, putative		33043587	BMR1_01G00233	318	105	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	85081	86174	+						24423129	BMR1_01G00234	1094		partial;old_locus_tag=BBM_I00233
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	85081	86174	+	XM_012791675.1		XP_012647129.1	glyceraldehyde 3-phosphate dehydrogenase, GAPDH		24423129	BMR1_01G00234	1074	1074	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	85081	86174	+	XP_012647129.1		XM_012791675.1	glyceraldehyde 3-phosphate dehydrogenase, GAPDH		24423129	BMR1_01G00234	1074	357	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	86318	87013	-						24423130	BMR1_01G00235	696		partial;old_locus_tag=BBM_I00235
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	86318	87013	-	XM_012791676.1		XP_012647130.1			24423130	BMR1_01G00235	696	696	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	86318	87013	-	XP_012647130.1		XM_012791676.1	hypothetical protein		24423130	BMR1_01G00235	696	231	
gene	tRNA	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	87092	87162	+						24423131	BMR1_01G00236	71		old_locus_tag=BBM_I00237
tRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	87092	87162	+				tRNA-Gly		24423131	BMR1_01G00236	71		
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	87259	91412	+						24423132	BMR1_01G00240	4154		partial;old_locus_tag=BBM_I00240
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	87259	91412	+	XM_012791677.1		XP_012647131.1	conserved Plasmodium membrane protein, unknown function		24423132	BMR1_01G00240	4134	4134	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	87259	91412	+	XP_012647131.1		XM_012791677.1	conserved Plasmodium membrane protein, unknown function		24423132	BMR1_01G00240	4134	1377	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	91695	92528	-						24423133	BMR1_01G00245	834		partial;old_locus_tag=BBM_I00245
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	91695	92528	-	XM_012791678.1		XP_012647132.1			24423133	BMR1_01G00245	834	834	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	91695	92528	-	XP_012647132.1		XM_012791678.1	hypothetical protein		24423133	BMR1_01G00245	834	277	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	92782	96741	-						24423134	BMR1_01G00250	3960		partial;old_locus_tag=BBM_I00250
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	92782	96741	-	XM_012791679.1		XP_012647133.1	condensin complex subunit 1		24423134	BMR1_01G00250	3960	3960	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	92782	96741	-	XP_012647133.1		XM_012791679.1	condensin complex subunit 1		24423134	BMR1_01G00250	3960	1319	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	98041	99654	-						24423135	BMR1_01G00255	1614		partial;old_locus_tag=BBM_I00255
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	98041	99654	-	XM_012791680.2		XP_012647134.2	Gastrulation defective protein 1		24423135	BMR1_01G00255	1614	1614	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	98041	99654	-	XP_012647134.2		XM_012791680.2	Gastrulation defective protein 1		24423135	BMR1_01G00255	1614	537	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	99927	101668	+						24423137	BMR1_01G00256	1742		partial;old_locus_tag=BBM_I00265
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	99927	101668	+	XM_021482935.1		XP_021337261.1	conserved protein, unknown function		24423137	BMR1_01G00256	1236	1236	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	99927	101668	+	XP_021337261.1		XM_021482935.1	conserved protein, unknown function		24423137	BMR1_01G00256	1236	411	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	101800	103053	-						24423138	BMR1_01G00275	1254		partial;old_locus_tag=BBM_I00275
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	101800	103053	-	XM_021482940.1		XP_021337262.1	microfibrillar-associated protein 1		24423138	BMR1_01G00275	1188	1188	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	101800	103053	-	XP_021337262.1		XM_021482940.1	microfibrillar-associated protein 1		24423138	BMR1_01G00275	1188	395	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	103279	105255	+						24423139	BMR1_01G00280	1977		partial;old_locus_tag=BBM_I00280
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	103279	105255	+	XM_021482944.1		XP_021337263.1	hypothetical protein		24423139	BMR1_01G00280	1956	1956	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	103279	105255	+	XP_021337263.1		XM_021482944.1	hypothetical protein		24423139	BMR1_01G00280	1956	651	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	105370	106626	+						24423140	BMR1_01G00285	1257		partial;old_locus_tag=BBM_I00285
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	105370	106626	+	XM_021482948.1		XP_021337264.1	26S proteasome regulatory subunit N10		24423140	BMR1_01G00285	777	777	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	105370	106626	+	XP_021337264.1		XM_021482948.1	26S proteasome regulatory subunit N10		24423140	BMR1_01G00285	777	258	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	106786	107738	-						24423141	BMR1_01G00290	953		partial;old_locus_tag=BBM_I00290
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	106786	107738	-	XM_012791686.1		XP_012647140.1	20S proteasome subunit alpha 1		24423141	BMR1_01G00290	753	753	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	106786	107738	-	XP_012647140.1		XM_012791686.1	20S proteasome subunit alpha 1		24423141	BMR1_01G00290	753	250	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	107774	109612	+						24423142	BMR1_01G00295	1839		partial;old_locus_tag=BBM_I00295
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	107774	109612	+	XM_021482960.1		XP_021337265.1	tyrosyl-tRNA synthetase		24423142	BMR1_01G00295	1233	1233	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	107774	109612	+	XP_021337265.1		XM_021482960.1	tyrosyl-tRNA synthetase		24423142	BMR1_01G00295	1233	410	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	109810	113163	+						24423143	BMR1_01G00300	3354		partial;old_locus_tag=BBM_I00300
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	109810	113163	+	XM_021482965.1		XP_021337266.1	XRN2, RAT1, 5'-3' exoribonuclease 2		24423143	BMR1_01G00300	2391	2391	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	109810	113163	+	XP_021337266.1		XM_021482965.1	XRN2, RAT1, 5'-3' exoribonuclease 2		24423143	BMR1_01G00300	2391	796	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	114031	117740	+						24423144	BMR1_01G00310	3710		partial;old_locus_tag=BBM_I00310
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	114031	117740	+	XM_012791689.1		XP_012647143.1	Exportin-7		24423144	BMR1_01G00310	3333	3333	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	114031	117740	+	XP_012647143.1		XM_012791689.1	Exportin-7		24423144	BMR1_01G00310	3333	1110	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	117936	122321	-						24423145	BMR1_01G00315	4386		partial;old_locus_tag=BBM_I00315
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	117936	122321	-	XM_021482976.1		XP_021337267.1	antiviral helicase SKI2		24423145	BMR1_01G00315	3216	3216	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	117936	122321	-	XP_021337267.1		XM_021482976.1	antiviral helicase SKI2		24423145	BMR1_01G00315	3216	1071	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	122627	124201	-						24423146	BMR1_01G00320	1575		partial;old_locus_tag=BBM_I00320
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	122627	124201	-	XM_012791691.1		XP_012647145.1			24423146	BMR1_01G00320	1575	1575	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	122627	124201	-	XP_012647145.1		XM_012791691.1	hypothetical protein		24423146	BMR1_01G00320	1575	524	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	124441	124911	-						24423147	BMR1_01G00325	471		partial;old_locus_tag=BBM_I00325
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	124441	124911	-	XM_012791692.1		XP_012647146.1	small nuclear ribonucleoprotein D3		24423147	BMR1_01G00325	429	429	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	124441	124911	-	XP_012647146.1		XM_012791692.1	small nuclear ribonucleoprotein D3		24423147	BMR1_01G00325	429	142	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	125455	126982	+						24423148	BMR1_01G00330	1528		partial;old_locus_tag=BBM_I00330
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	125455	126982	+	XM_021482994.1		XP_021337268.1	FHA domain protein, putative		24423148	BMR1_01G00330	1437	1437	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	125455	126982	+	XP_021337268.1		XM_021482994.1	FHA domain protein, putative		24423148	BMR1_01G00330	1437	478	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	127195	129633	-						24423149	BMR1_01G00335	2439		partial;old_locus_tag=BBM_I00335
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	127195	129633	-	XM_021483002.1		XP_021337269.1	conserved Plasmodium protein, unknown function		24423149	BMR1_01G00335	2166	2166	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	127195	129633	-	XP_021337269.1		XM_021483002.1	conserved Plasmodium protein, unknown function		24423149	BMR1_01G00335	2166	721	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	129532	130777	+						24423151	BMR1_01G00336	1246		partial;old_locus_tag=BBM_I00345
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	129532	130777	+	XM_021483005.1		XP_021337270.1	hypothetical protein		24423151	BMR1_01G00336	1200	1200	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	129532	130777	+	XP_021337270.1		XM_021483005.1	hypothetical protein		24423151	BMR1_01G00336	1200	399	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	130731	131235	-						33043588	BMR1_01G00337	505		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	130731	131235	-	XM_021483009.1		XP_021337271.1	apoptosis-related protein (ARP)		33043588	BMR1_01G00337	399	399	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	130731	131235	-	XP_021337271.1		XM_021483009.1	apoptosis-related protein (ARP)		33043588	BMR1_01G00337	399	132	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	131294	132754	-						24423152	BMR1_01G00350	1461		partial;old_locus_tag=BBM_I00350
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	131294	132754	-	XM_012791697.1		XP_012647151.1			24423152	BMR1_01G00350	1461	1461	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	131294	132754	-	XP_012647151.1		XM_012791697.1	hypothetical protein		24423152	BMR1_01G00350	1461	486	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	132866	133992	+						24423153	BMR1_01G00360	1127		partial;old_locus_tag=BBM_I00360
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	132866	133992	+	XM_021483023.1		XP_021337272.1	tRNA pseudouridine synthase		24423153	BMR1_01G00360	891	891	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	132866	133992	+	XP_021337272.1		XM_021483023.1	tRNA pseudouridine synthase		24423153	BMR1_01G00360	891	296	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	134071	134946	-						24423154	BMR1_01G00365	876		partial;old_locus_tag=BBM_I00365
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	134071	134946	-	XM_012791699.1		XP_012647153.1	hypothetical protein		24423154	BMR1_01G00365	855	855	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	134071	134946	-	XP_012647153.1		XM_012791699.1	hypothetical protein		24423154	BMR1_01G00365	855	284	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	135610	136944	-						24423155	BMR1_01G00370	1335		partial;old_locus_tag=BBM_I00370
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	135610	136944	-	XM_021483033.1		XP_021337273.1	A1 cistron-splicing factor AAR2		24423155	BMR1_01G00370	1206	1206	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	135610	136944	-	XP_021337273.1		XM_021483033.1	A1 cistron-splicing factor AAR2		24423155	BMR1_01G00370	1206	401	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	137123	137983	-						24423156	BMR1_01G00375	861		partial;old_locus_tag=BBM_I00375
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	137123	137983	-	XM_012791701.1		XP_012647155.1			24423156	BMR1_01G00375	861	861	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	137123	137983	-	XP_012647155.1		XM_012791701.1	hypothetical protein		24423156	BMR1_01G00375	861	286	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	138570	140632	+						24423157	BMR1_01G00380	2063		partial;old_locus_tag=BBM_I00380
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	138570	140632	+	XM_021483046.1		XP_021337274.1	hypothetical protein		24423157	BMR1_01G00380	2040	2040	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	138570	140632	+	XP_021337274.1		XM_021483046.1	hypothetical protein		24423157	BMR1_01G00380	2040	679	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	140943	142612	-						24423158	BMR1_01G00385	1670		partial;old_locus_tag=BBM_I00385
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	140943	142612	-	XM_021483053.1		XP_021337275.1	conserved Plasmodium protein, unknown function		24423158	BMR1_01G00385	1407	1407	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	140943	142612	-	XP_021337275.1		XM_021483053.1	conserved Plasmodium protein, unknown function		24423158	BMR1_01G00385	1407	468	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	143086	145482	+						24423159	BMR1_01G00390	2397		partial;old_locus_tag=BBM_I00390
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	143086	145482	+	XM_012791704.2		XP_012647158.2			24423159	BMR1_01G00390	2397	2397	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	143086	145482	+	XP_012647158.2		XM_012791704.2	BmGPI1, B microti specific		24423159	BMR1_01G00390	2397	798	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	145654	147447	+						24423160	BMR1_01G00395	1794		partial;old_locus_tag=BBM_I00395
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	145654	147447	+	XM_012791705.1		XP_012647159.1			24423160	BMR1_01G00395	1794	1794	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	145654	147447	+	XP_012647159.1		XM_012791705.1	hypothetical protein		24423160	BMR1_01G00395	1794	597	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	147563	148191	+						24423161	BMR1_01G00400	629		partial;old_locus_tag=BBM_I00400
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	147563	148191	+	XM_021483064.1		XP_021337276.1	hypothetical protein		24423161	BMR1_01G00400	609	609	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	147563	148191	+	XP_021337276.1		XM_021483064.1	hypothetical protein		24423161	BMR1_01G00400	609	202	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	148247	149301	-						24423162	BMR1_01G00405	1055		partial;old_locus_tag=BBM_I00405
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	148247	149301	-	XM_021483074.1		XP_021337277.1	DnaJ homolog subfamily C member 8		24423162	BMR1_01G00405	915	915	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	148247	149301	-	XP_021337277.1		XM_021483074.1	DnaJ homolog subfamily C member 8		24423162	BMR1_01G00405	915	304	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	149714	150197	-						24423163	BMR1_01G00410	484		partial;old_locus_tag=BBM_I00410
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	149714	150197	-	XM_012791708.1		XP_012647162.1	ubiquitin-conjugating enzyme E2 variant		24423163	BMR1_01G00410	420	420	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	149714	150197	-	XP_012647162.1		XM_012791708.1	ubiquitin-conjugating enzyme E2 variant		24423163	BMR1_01G00410	420	139	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	150806	151552	-						24423164	BMR1_01G00415	747		partial;old_locus_tag=BBM_I00415
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	150806	151552	-	XM_012791709.1		XP_012647163.1	NLI interacting factor-like phosphatase		24423164	BMR1_01G00415	747	747	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	150806	151552	-	XP_012647163.1		XM_012791709.1	NLI interacting factor-like phosphatase		24423164	BMR1_01G00415	747	248	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	152401	155281	+						24423165	BMR1_01G00420	2881		partial;old_locus_tag=BBM_I00420
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	152401	155281	+	XM_021483086.1		XP_021337278.1	conserved Plasmodium protein, unknown function		24423165	BMR1_01G00420	2574	2574	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	152401	155281	+	XP_021337278.1		XM_021483086.1	conserved Plasmodium protein, unknown function		24423165	BMR1_01G00420	2574	857	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	155429	156967	-						24423166	BMR1_01G00425	1539		partial;old_locus_tag=BBM_I00425
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	155429	156967	-	XM_012791711.1		XP_012647165.1			24423166	BMR1_01G00425	1539	1539	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	155429	156967	-	XP_012647165.1		XM_012791711.1	BmGPI2, B microti specific		24423166	BMR1_01G00425	1539	512	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	157194	158786	-						24423167	BMR1_01G00430	1593		partial;old_locus_tag=BBM_I00430
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	157194	158786	-	XM_012791712.1		XP_012647166.1			24423167	BMR1_01G00430	1593	1593	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	157194	158786	-	XP_012647166.1		XM_012791712.1	BmGPI3, B microti specific		24423167	BMR1_01G00430	1593	530	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	159042	160988	-						24423168	BMR1_01G00435	1947		partial;old_locus_tag=BBM_I00435
