# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	145252	146397	-	XM_029013998.1		XP_028870185.1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	dut	39877476	BXIN_0050	480	480	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	145252	146397	-	XP_028870185.1		XM_029013998.1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	dut	39877476	BXIN_0050	480	159	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	149112	150854	-						39877477	BXIN_0051	1743		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	149112	150854	-	XM_029013999.1		XP_028870186.1	ATP-dependent RNA helicase DBP6		39877477	BXIN_0051	1551	1551	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	149112	150854	-	XP_028870186.1		XM_029013999.1	ATP-dependent RNA helicase DBP6		39877477	BXIN_0051	1551	516	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	151500	154568	+						39877478	BXIN_0052	3069		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	151500	154568	+	XM_029014000.1		XP_028870187.1	Protein transport protein Sec24C		39877478	BXIN_0052	3069	3069	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	151500	154568	+	XP_028870187.1		XM_029014000.1	Protein transport protein Sec24C		39877478	BXIN_0052	3069	1022	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	154885	161448	+						39877479	BXIN_0053	6564		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	154885	161448	+	XM_029014001.1		XP_028870188.1	putative methyltransferase C9orf114 -like protein		39877479	BXIN_0053	4836	4836	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	154885	161448	+	XP_028870188.1		XM_029014001.1	putative methyltransferase C9orf114 -like protein		39877479	BXIN_0053	4836	1611	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	161543	163210	-						39877480	BXIN_0054	1668		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	161543	163210	-	XM_029014002.1		XP_028870189.1	DNA repair protein complementing XP-C cells -like protein		39877480	BXIN_0054	1515	1515	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	161543	163210	-	XP_028870189.1		XM_029014002.1	DNA repair protein complementing XP-C cells -like protein		39877480	BXIN_0054	1515	504	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	163724	164482	-						39877481	BXIN_0055	759		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	163724	164482	-	XM_029014003.1		XP_028870190.1	uncharacterized protein		39877481	BXIN_0055	759	759	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	163724	164482	-	XP_028870190.1		XM_029014003.1	uncharacterized protein		39877481	BXIN_0055	759	252	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	164864	166244	-						39877482	BXIN_0056	1381		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	164864	166244	-	XM_029014004.1		XP_028870191.1	Proliferation-associated protein 2G4		39877482	BXIN_0056	1233	1233	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	164864	166244	-	XP_028870191.1		XM_029014004.1	Proliferation-associated protein 2G4		39877482	BXIN_0056	1233	410	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	166980	167957	-					guaC	39877483	BXIN_0057	978		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	166980	167957	-	XM_029014005.1		XP_028870192.1	GMP reductase	guaC	39877483	BXIN_0057	978	978	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	166980	167957	-	XP_028870192.1		XM_029014005.1	GMP reductase	guaC	39877483	BXIN_0057	978	325	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	168330	170245	+						39877484	BXIN_0058	1916		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	168330	170245	+	XM_029014006.1		XP_028870183.1	uncharacterized protein		39877484	BXIN_0058	1338	1338	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	168330	170245	+	XP_028870183.1		XM_029014006.1	uncharacterized protein		39877484	BXIN_0058	1338	445	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	170920	174924	+					grtp1a	39877485	BXIN_0059	4005		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	170920	174924	+	XM_029014007.1		XP_028870184.1	Growth hormone-regulated TBC protein 1-A	grtp1a	39877485	BXIN_0059	3381	3381	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	170920	174924	+	XP_028870184.1		XM_029014007.1	Growth hormone-regulated TBC protein 1-A	grtp1a	39877485	BXIN_0059	3381	1126	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	175035	176804	-						39877486	BXIN_0060	1770		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	175035	176804	-	XM_029014008.1		XP_028870119.1	Mitogen-activated protein kinase 7		39877486	BXIN_0060	1770	1770	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	175035	176804	-	XP_028870119.1		XM_029014008.1	Mitogen-activated protein kinase 7		39877486	BXIN_0060	1770	589	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	177744	181037	+					utp17	39877487	BXIN_0061	3294		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	177744	181037	+	XM_029014009.1		XP_028870118.1	U3 small nucleolar RNA-associated protein 17	utp17	39877487	BXIN_0061	3141	3141	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	177744	181037	+	XP_028870118.1		XM_029014009.1	U3 small nucleolar RNA-associated protein 17	utp17	39877487	BXIN_0061	3141	1046	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	181038	183612	-						39877488	BXIN_0062	2575		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	181038	183612	-	XM_029014010.1		XP_028870121.1	Cell cycle control protein 50C		39877488	BXIN_0062	1401	1401	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	181038	183612	-	XP_028870121.1		XM_029014010.1	Cell cycle control protein 50C		39877488	BXIN_0062	1401	466	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	185315	185662	+						39877489	BXIN_0063	348		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	185315	185662	+	XM_029014011.1		XP_028870120.1	uncharacterized protein		39877489	BXIN_0063	348	348	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	185315	185662	+	XP_028870120.1		XM_029014011.1	uncharacterized protein		39877489	BXIN_0063	348	115	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	188716	189180	+						39877490	BXIN_0065	465		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	188716	189180	+	XM_029014012.1		XP_028870122.1	40S ribosomal protein S18		39877490	BXIN_0065	465	465	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	188716	189180	+	XP_028870122.1		XM_029014012.1	40S ribosomal protein S18		39877490	BXIN_0065	465	154	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	189678	190968	+						39877491	BXIN_0066	1291		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	189678	190968	+	XM_029014013.1		XP_028870124.1	uncharacterized protein		39877491	BXIN_0066	1035	1035	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	189678	190968	+	XP_028870124.1		XM_029014013.1	uncharacterized protein		39877491	BXIN_0066	1035	344	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	191033	194253	-						39877492	BXIN_0067	3221		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	191033	194253	-	XM_029014014.1		XP_028870123.1	uncharacterized protein		39877492	BXIN_0067	2955	2955	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	191033	194253	-	XP_028870123.1		XM_029014014.1	uncharacterized protein		39877492	BXIN_0067	2955	984	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	194831	195682	-						39877493	BXIN_0068	852		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	194831	195682	-	XM_029014015.1		XP_028870126.1	uncharacterized protein		39877493	BXIN_0068	852	852	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	194831	195682	-	XP_028870126.1		XM_029014015.1	uncharacterized protein		39877493	BXIN_0068	852	283	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	196117	197384	+					sbds	39877494	BXIN_0069	1268		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	196117	197384	+	XM_029014016.1		XP_028870125.1	Ribosome maturation protein SBDS	sbds	39877494	BXIN_0069	1200	1200	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	196117	197384	+	XP_028870125.1		XM_029014016.1	Ribosome maturation protein SBDS	sbds	39877494	BXIN_0069	1200	399	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	201458	202333	+						39877495	BXIN_0070	876		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	201458	202333	+	XM_029014017.1		XP_028870145.1	uncharacterized protein		39877495	BXIN_0070	876	876	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	201458	202333	+	XP_028870145.1		XM_029014017.1	uncharacterized protein		39877495	BXIN_0070	876	291	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	203055	203670	+						39877496	BXIN_0071	616		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	203055	203670	+	XM_029014018.1		XP_028870146.1	uncharacterized protein		39877496	BXIN_0071	501	501	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	203055	203670	+	XP_028870146.1		XM_029014018.1	uncharacterized protein		39877496	BXIN_0071	501	166	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	204446	205723	-						39877497	BXIN_0072	1278		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	204446	205723	-	XM_029014019.1		XP_028870143.1	uncharacterized protein		39877497	BXIN_0072	1278	1278	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	204446	205723	-	XP_028870143.1		XM_029014019.1	uncharacterized protein		39877497	BXIN_0072	1278	425	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	207243	210398	-						39877498	BXIN_0073	3156		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	207243	210398	-	XM_029014020.1		XP_028870144.1	uncharacterized protein		39877498	BXIN_0073	1617	1617	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	207243	210398	-	XP_028870144.1		XM_029014020.1	uncharacterized protein		39877498	BXIN_0073	1617	538	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	211553	212161	-						39877499	BXIN_0074	609		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	211553	212161	-	XM_029014021.1		XP_028870149.1	60S ribosomal protein L13-2		39877499	BXIN_0074	609	609	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	211553	212161	-	XP_028870149.1		XM_029014021.1	60S ribosomal protein L13-2		39877499	BXIN_0074	609	202	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213110	213559	+					rps16	39877500	BXIN_0075	450		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213110	213559	+	XM_029014022.1		XP_028870150.1	40S ribosomal protein S16	rps16	39877500	BXIN_0075	450	450	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213110	213559	+	XP_028870150.1		XM_029014022.1	40S ribosomal protein S16	rps16	39877500	BXIN_0075	450	149	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213763	214854	-						39877501	BXIN_0076	1092		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213763	214854	-	XM_029014023.1		XP_028870147.1	putative ATP synthase subunit gamma		39877501	BXIN_0076	933	933	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	213763	214854	-	XP_028870147.1		XM_029014023.1	putative ATP synthase subunit gamma		39877501	BXIN_0076	933	310	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	217583	219464	+						39877502	BXIN_0077	1882		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	217583	219464	+	XM_029014024.1		XP_028870148.1	Kinetochore protein NDC80 -like protein		39877502	BXIN_0077	1656	1656	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	217583	219464	+	XP_028870148.1		XM_029014024.1	Kinetochore protein NDC80 -like protein		39877502	BXIN_0077	1656	551	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	219575	220492	-						39877503	BXIN_0078	918		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	219575	220492	-	XM_029014025.1		XP_028870151.1	uncharacterized protein		39877503	BXIN_0078	918	918	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	219575	220492	-	XP_028870151.1		XM_029014025.1	uncharacterized protein		39877503	BXIN_0078	918	305	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	220750	221289	+						39877504	BXIN_0079	540		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	220750	221289	+	XM_029014026.1		XP_028870152.1	uncharacterized protein		39877504	BXIN_0079	540	540	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	220750	221289	+	XP_028870152.1		XM_029014026.1	uncharacterized protein		39877504	BXIN_0079	540	179	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	221346	222197	-						39877505	BXIN_0080	852		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	221346	222197	-	XM_029014027.1		XP_028870080.1	uncharacterized protein		39877505	BXIN_0080	852	852	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	221346	222197	-	XP_028870080.1		XM_029014027.1	uncharacterized protein		39877505	BXIN_0080	852	283	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	222912	225083	+						39877506	BXIN_0081	2172		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	222912	225083	+	XM_029014028.1		XP_028870079.1	Bromodomain-containing factor 1		39877506	BXIN_0081	2172	2172	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	222912	225083	+	XP_028870079.1		XM_029014028.1	Bromodomain-containing factor 1		39877506	BXIN_0081	2172	723	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	225125	226176	-						39877507	BXIN_0082	1052		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	225125	226176	-	XM_029014029.1		XP_028870078.1	Succinate dehydrogenase iron-sulfur subunit 2		39877507	BXIN_0082	843	843	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	225125	226176	-	XP_028870078.1		XM_029014029.1	Succinate dehydrogenase iron-sulfur subunit 2		39877507	BXIN_0082	843	280	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	226274	231982	-						39877508	BXIN_0083	5709		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	226274	231982	-	XM_029014030.1		XP_028870077.1	Methyltransferase-like protein 13		39877508	BXIN_0083	5427	5427	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	226274	231982	-	XP_028870077.1		XM_029014030.1	Methyltransferase-like protein 13		39877508	BXIN_0083	5427	1808	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	232018	232737	-						39877509	BXIN_0084	720		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	232018	232737	-	XM_029014031.1		XP_028870084.1	putative peptide chain release factor		39877509	BXIN_0084	720	720	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	232018	232737	-	XP_028870084.1		XM_029014031.1	putative peptide chain release factor		39877509	BXIN_0084	720	239	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	233110	234015	+					bcp1	39877510	BXIN_0085	906		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	233110	234015	+	XM_029014032.1		XP_028870083.1	Protein bcp1	bcp1	39877510	BXIN_0085	864	864	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	233110	234015	+	XP_028870083.1		XM_029014032.1	Protein bcp1	bcp1	39877510	BXIN_0085	864	287	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	234376	240462	+						39877511	BXIN_0086	6087		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	234376	240462	+	XM_029014033.1		XP_028870082.1	uncharacterized protein		39877511	BXIN_0086	5667	5667	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	234376	240462	+	XP_028870082.1		XM_029014033.1	uncharacterized protein		39877511	BXIN_0086	5667	1888	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	240907	243995	+						39877512	BXIN_0087	3089		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639436.1	240907	243995	+	XM_029014034.1		XP_028870081.1	Serine/threonine-protein phosphatase 5		39877512	BXIN_0087	2862	2862	partial
